date,sentiment_proxy,sentiment_zscore,momentum_5d,momentum_20d,volume_ratio
2015-05-22,0.08381385712998089,1.3106757582363378,0.07085189483598742,0.04680739031615366,1.182944469219894
2015-05-25,0.13312652449993326,2.354276634601861,0.10994249564149072,0.0847989461224189,1.2108741367309221
2015-05-26,0.12132661290212608,2.0713787511179302,0.09532389188376622,0.08197812306693908,1.2727828302485429
2015-05-27,0.10873618595383198,1.7812682455951465,0.08695224183973949,0.09228744886994877,1.2505276879950054
2015-05-28,0.002673403799496247,-0.4870564345384498,0.0018014340593073275,0.018388693715385873,1.4840419973652559
2015-05-29,-0.021668169822734,-1.0075478589036875,-0.0195841635945051,0.024918992462194867,1.1064128278020322
2015-06-01,-0.000955607383277995,-0.5658757472854326,-0.0008897007488868347,0.0655670332750169,1.07407730573861
2015-06-02,-0.003747010640483891,-0.6258517897506575,-0.0035053327872685003,0.12232153959747971,1.0689457657467427
2015-06-03,-0.003930480783972613,-0.6292065907221551,-0.003683677592591139,0.1282453913443622,1.066999129315188
2015-06-04,0.08589399494335585,1.283293897761419,0.07072261708644423,0.15388009788013501,1.2145194632484775
2015-06-05,0.1050071879573537,1.6740009634840758,0.07879448749812845,0.14360634254449078,1.3326717552398302
2015-06-08,0.0809822209223643,1.155768126197234,0.0537305099016131,0.13817448716623282,1.5071924884139811
2015-06-09,0.03965943594642359,0.27878742561178643,0.030071080437776065,0.11926758711670316,1.3188563686126284
2015-06-10,0.032488862898490345,0.12464155359053497,0.03204232245342542,0.123802897055459,1.013935957535974
2015-06-11,0.021648580097397223,-0.10700690594310214,0.024213282484493837,0.12707020643805023,0.8940786987993451
2015-06-12,0.019481753401632423,-0.15538445021083164,0.020105552226124423,0.1501677709657352,0.968973802983563
2015-06-15,-0.025981168645216095,-1.11649334752444,-0.024806291001041036,0.13797701379317595,1.0473620842441038
2015-06-16,-0.04301919738638599,-1.4695371517835247,-0.047972512405098255,0.07391712712917553,0.8967468083204694
2015-06-17,-0.02739849992517296,-1.1365481148956706,-0.03178984230730131,0.08352104439327246,0.861863348056943
2015-06-18,-0.056454601232753206,-1.733917243105014,-0.07184581787551936,0.024891515754726035,0.7857743554477576
